,PC1,PC2,PC3,PC4,PC5,Status,Phenotype
0,-0.21680622998598356,0.12291820795045857,0.04838042549616415,-0.005073318188773069,0.0010019160950741233,Normal,Non-ul
1,0.7371333713005284,0.14880094045639847,-0.020052403539405975,9.158623335067014e-05,0.00011078040494761877,Normal,Ul
2,-0.21725777910221097,0.1229426997387906,0.046570727880164024,-0.01232418768045087,-0.0010667688640798648,Normal,Non-ul
3,0.7397975795149092,0.15092554370998132,-0.020973860855510285,3.441612961133996e-05,0.0002032019295244201,Normal,Ul
4,-0.21792495776657872,0.12498558331890668,0.044382724459235516,-0.004983504128651303,0.0008213967466667177,Normal,Non-ul
5,-0.21726647666017315,0.12116190819958542,0.05853585483573838,0.004544074994612229,-0.004707919358586348,Normal,Non-ul
6,-0.21765376662022132,0.12279861154117716,0.048371835226806104,-0.008400908610285682,0.008192222906904592,Normal,Non-ul
7,-0.21627377422920174,0.12380231345380062,0.04516173622010724,0.005574098447556531,0.0040050378116490044,Normal,Non-ul
8,-0.21850947179677577,0.12101792544447158,0.047945595130307,0.002913034869754081,-0.006882516657044869,Normal,Non-ul
9,-0.22007168702562743,0.12564884282576938,0.03441785394080224,-0.009983697006457902,0.014164785231433065,Normal,Non-ul
10,-0.21754401091340916,0.12186240862576286,0.04461545111596025,0.015333260438021619,-0.007271463863409735,Normal,Non-ul
11,-0.2187302334713858,0.12299626958760561,0.03974710020741191,-0.0069931234207214615,-0.004147771935544644,Normal,Non-ul
12,-0.21803980267662829,0.1201615643852478,0.051144657689033965,0.006059092411912418,0.0071232433053335644,Normal,Non-ul
13,-0.21795861405889747,0.12590078355279566,0.0394504937052636,-0.0038719523122747973,0.002210723122827116,Normal,Non-ul
14,0.7379550318279264,0.1491700272045067,-0.02121996386669801,7.66987619615415e-07,-2.9154499088928774e-05,Normal,Ul
15,0.7378516849974924,0.15154149029437544,-0.018018790564010543,0.0001537153241973625,0.00011466671423198415,Normal,Ul
16,-0.21664986435549444,0.12087548547505342,0.03721929771698268,0.0008286007761745958,0.009459404351605255,Normal,Non-ul
17,0.738229491987056,0.15468815059830593,-0.012397096572416924,0.00030135687981875216,0.0005413080426314795,Normal,Ul
18,-0.21771930374854015,0.12213643383676816,0.04556801381058569,0.003768163774152631,0.004161550757386945,Normal,Non-ul
19,-0.21803221481726068,0.12065735516754293,0.04753051824660677,0.00038278945198047054,-0.005468264227525937,Normal,Non-ul
20,-0.2180312525732026,0.12396089891382961,0.03702196672701298,-0.0028251074410428696,-0.0023947239098099267,Normal,Non-ul
21,0.7400504581051356,0.1513781908116008,-0.01853268650118458,0.00022791252114642835,0.0007217194064468411,Normal,Ul
22,0.7371752972141844,0.14025145159717084,-0.03271184628805737,2.458672932667509e-05,-0.0003743239074658456,Normal,Ul
23,-0.21796604976117012,0.12057159939506668,0.050961146821368104,-0.005397202909663818,-0.006107316262862321,Normal,Non-ul
24,0.735151024755621,0.14148540687772912,-0.030922903510186187,-0.0002965121326185056,-0.0006515602367252269,Normal,Ul
25,-0.21847559612233441,0.12480719028770879,0.042489909887832515,-0.00014570403811650664,0.0037117434530959934,Normal,Non-ul
26,0.7391607673770468,0.14858641409988008,-0.02283109371433405,-9.783147289236268e-05,0.00018262797975841872,Normal,Ul
27,-0.21756857490484807,0.12004902772766567,0.04526433885101523,0.001654991677826448,0.0041866862543028524,Normal,Non-ul
28,-0.2167657321474574,0.1215915073579643,0.03844582532853825,-0.0057537222256890085,0.008017157087604136,Normal,Non-ul
29,0.7383651469521968,0.15294252245144935,-0.01626116196577181,4.365939206151814e-05,-0.0002444084062490583,Normal,Ul
30,-0.21744515778434137,0.1220298459339991,0.04573830287204861,0.006974095313504908,-0.0007521751024914871,Normal,Non-ul
31,-0.21867906226427586,0.12366049152552831,0.03700758058907833,0.007970216059899402,0.0012224868327944216,Normal,Non-ul
32,-0.21797847427125305,0.12113678187689889,0.040441427679708035,0.00740139172728864,-0.00801180739307116,Normal,Non-ul
33,-0.21727040166457348,0.12282529126357893,0.047310147807845114,-0.0017912503080685217,0.0015473791861395406,Normal,Non-ul
34,-0.21767656517704323,0.12118591999925993,0.044063346198377415,-0.007364994399685842,-8.26724212335618e-06,Normal,Non-ul
35,-0.21733197660120418,0.12367152978777911,0.04637081382320253,0.011428459037722423,0.007271063947665017,Normal,Non-ul
36,-0.21808135698576162,0.12071527722108927,0.04721559558232124,0.007866031527490191,-0.0014580639650556577,Normal,Non-ul
37,-0.21600326445464837,0.12522943291964772,0.04711979571417172,0.034547878482568586,0.03942755887688094,Normal,Non-ul
38,-0.2195192556760021,0.1251138982088801,0.04691804176305462,0.003063134728393093,0.004131077295850891,Normal,Non-ul
39,0.7396965525382746,0.14782180974593664,-0.02259199330398661,-0.00014229280647006353,-3.3579242902731185e-05,Normal,Ul
40,0.7381473211660562,0.1542336236817386,-0.01441592851181646,0.00024379302374386377,0.0006684688275633222,Normal,Ul
41,-0.21876879078429898,0.12400349460926319,0.04319197389669842,-0.00445719655195897,0.004859734091859072,Normal,Non-ul
42,0.7396103159198621,0.14790731237652163,-0.021051090659478897,-8.448496126390005e-05,-0.00016208435759647075,Normal,Ul
43,-0.21805482293809514,0.12153967753914591,0.03928114875981353,-0.006109409505861707,-0.0024731211554602167,Normal,Non-ul
44,0.7390244560754741,0.14838899981941042,-0.022544720471910903,-9.529458935144213e-05,8.113516885065632e-05,Normal,Ul
45,0.7388529879253519,0.1518075974812163,-0.018514302720382046,6.808305745916723e-05,0.0002050488538085759,Normal,Ul
46,-0.21831087108437888,0.12323005782470238,0.03164991478249335,-0.007795894612638376,0.0023895555206259276,Normal,Non-ul
47,-0.21766045213348867,0.11904758918447923,0.050930712408968,-0.0031318097998008073,-0.0032043810005527506,Normal,Non-ul
48,-0.2169670958654855,0.12320700867294242,0.05121514427914962,0.0006133391144437561,-0.008903080006909859,Normal,Non-ul
49,-0.21829283843923136,0.12114505286154979,0.04532874707847562,0.01574928983336767,-0.004194972091418331,Normal,Non-ul
50,-0.21907656175099813,0.12225870775096452,0.04275482169148378,-0.005525295477228178,0.008637595268400551,Normal,Non-ul
51,-0.217046124790499,0.12080536306443272,0.047782246434525506,0.005878611293083671,-0.002441855226003148,Normal,Non-ul
52,0.7386023783641761,0.14960474965209586,-0.019733455099140394,-2.238344717619571e-05,0.0001689836736651418,Normal,Ul
53,-0.21770127678881546,0.1216122646482139,0.048161455546070105,-0.00039449815332542946,-0.006013104882103055,Normal,Non-ul
54,-0.21762447522425257,0.12412880764628298,0.05340853348685252,-0.0035191477194038063,-0.001874149057964017,Normal,Non-ul
55,-0.2173116165002063,0.12247921486629894,0.04783373840693573,0.004113382601342222,0.004640105792386279,Normal,Non-ul
56,0.736654642848877,0.13860577305899466,-0.034654775785184506,-0.00041978790314177114,-0.0007482787847524996,Normal,Ul
57,-0.21767566817918066,0.12363198240266819,0.04348738582784662,0.00594521556262926,-0.0024939025635195957,Normal,Non-ul
58,0.7380352744892671,0.14658025139835992,-0.021674381735362454,-7.073936071072949e-05,-2.1279226821739512e-05,Normal,Ul
59,-0.2179121696602435,0.1201119957844325,0.03984310224747843,-0.0013771183605234903,0.002438210777781773,Normal,Non-ul
60,-0.21739487805780294,0.12293685529231117,0.04901212042683221,-0.010937871934382507,0.002855276665079288,Normal,Non-ul
61,-0.2183517143413245,0.12322635802920076,0.04311590655090256,-0.010322461330104699,0.009393653609646058,Normal,Non-ul
62,0.7395767687314079,0.14713123495506225,-0.024157889060259383,-7.176639809323573e-05,-0.0004607180387494143,Normal,Ul
63,-0.21615670677416352,0.12224560939229559,0.026062170608806036,-0.011718629605056638,0.0070176964937144785,Normal,Non-ul
64,0.7376134555204298,0.1518766201338719,-0.01819056424951052,-7.479194192455818e-05,-9.845230964827623e-05,Normal,Ul
65,-0.21823918921223392,0.12211028029996375,0.04399471985426378,-0.007476910198055981,-0.002838912961242542,Normal,Non-ul
66,-0.21754467385992704,0.1208697646399298,0.04270646489139665,-0.005160799735672239,0.0045567500190301586,Normal,Non-ul
67,0.736728162665394,0.1246772318619561,-0.051451547171490614,-0.0009448087090334214,-0.0022576741181174337,Normal,Ul
68,0.7377191405380913,0.1488515524751178,-0.021497675000421573,0.00024344280076325601,0.00019813373703174235,Normal,Ul
69,0.7372503979013105,0.1544817574419629,-0.013856516060832295,0.00028781651210083644,0.0001577040068078667,Normal,Ul
70,-0.2173161323525104,0.12242019448182023,0.04952921348408021,-0.008795777471881728,0.0017209206934860552,Normal,Non-ul
71,-0.21702513519679234,0.12417753036934258,0.033976918497818455,-0.0017968090473785728,0.008375080705092693,Normal,Non-ul
72,0.7374039289285658,0.14662761850655612,-0.022061698856138713,0.00012157443777021946,-0.00019777604202545805,Normal,Ul
73,0.7373687285380096,0.15386799443946833,-0.01534075324990127,0.00039401003710881513,0.00012285256393269024,Normal,Ul
74,0.7348314379558074,0.13689175208781545,-0.03693579400381137,-0.00042098383395554627,-0.0011533392305920708,Normal,Ul
75,0.7381355489796987,0.14359602934359394,-0.028388328794068204,-7.846570525111074e-05,0.00011766245152486138,Normal,Ul
76,-0.21781779401846532,0.1257335989099335,0.044293614529206805,0.011295276831099155,0.0027578362487720677,Normal,Non-ul
77,0.7368871924735965,0.1453575479509071,-0.026170225492827475,-6.158495257721036e-05,-0.0003146042710748003,Normal,Ul
78,-0.2172731850194098,0.12390837657983213,0.04347408297755092,-0.010011107035127616,0.004986047615751285,Normal,Non-ul
79,-0.21805340058159453,0.12346877656594776,0.040809172432546635,-0.0036105887636124095,0.00899048051374079,Normal,Non-ul
80,-0.21824416615502357,0.12220669044428926,0.04113330183840333,-0.01124676810884199,-0.001927555822002833,Normal,Non-ul
81,0.7384371634800604,0.15498793004317216,-0.013327823816178263,0.0002321902086479706,0.0007941137648635452,Normal,Ul
82,-0.21672911791784005,0.12286346107900636,0.04054265176829175,0.0031059746859708995,0.0022790214753603106,Normal,Non-ul
83,0.7368297551678961,0.14701985365500783,-0.022401244266558262,-0.00013498081938041626,-7.763921023803655e-05,Normal,Ul
84,-0.21758983632853604,0.12367273777147365,0.047500139930099425,-0.00033345607291044996,0.0015703140330048523,Normal,Non-ul
85,0.739295216463959,0.1492602697583598,-0.021824125361501728,4.5705886858400753e-05,0.0002102199126962188,Normal,Ul
86,0.7366845796688786,0.15193793459236785,-0.018593248553485726,0.00037763167266878446,0.00019164930597592755,Normal,Ul
87,-0.21830202334067159,0.12213727121128745,0.04284351634886332,-0.010402410848184412,0.007726429033562632,Normal,Non-ul
88,0.7378436864904375,0.1407170498385848,-0.03229879581524151,-0.0004771715960585524,-0.00035879971343819007,Normal,Ul
89,-0.21723405894833475,0.12199633067511471,0.04669317223991212,-0.003349012955873895,-0.004699027210846154,Normal,Non-ul
90,0.7394059776268406,0.15227934866059753,-0.01735895932049698,0.00012286448497972737,0.00047429569271850616,Normal,Ul
91,-0.2188731412244355,0.1222029323383674,0.036969874572687474,0.0092788189150151,-0.0017112410595927332,Normal,Non-ul
92,0.7374020108797447,0.14557633304151635,-0.02504040196500547,-0.00011042634518426584,-0.0006644689685809956,Normal,Ul
93,0.7400162050667013,0.15380155417897076,-0.016133738147756913,0.00037688796277461514,0.00035602395761791033,Normal,Ul
94,-0.21874174569072305,0.12245339528539331,0.034357958895036844,0.001765730093685653,-0.002042185052232314,Normal,Non-ul
95,-0.2187654497085322,0.12205983421250266,0.048260799961373765,0.006881738315854663,-0.014112289287343998,Normal,Non-ul
96,-0.2180669323904813,0.12140733275184491,0.04562220314050179,0.004191784876058032,-0.0009224634120209819,Normal,Non-ul
97,-0.21720582304382302,0.12199062935000715,0.048822165322056396,0.009670326816204194,-0.007943011632495363,Normal,Non-ul
98,0.7378983624293641,0.14220662966422956,-0.03246465405303455,-0.00035484316990352227,-0.0006199361424303778,Normal,Ul
99,0.7364787426763735,0.14609562274033097,-0.024795467907513812,-0.00016090610129516943,-0.00045642173796830955,Normal,Ul
100,0.7383240581804623,0.1459996794675677,-0.02581645045776333,-6.040766738005743e-05,-0.00015238868237418162,Normal,Ul
101,-0.21661043668837265,0.12179484045409988,0.048760760203242215,-0.0011394126676264199,0.005388774704103203,Normal,Non-ul
102,-0.21746907401805815,0.11966441995818401,0.04993683396428994,-0.0015718736564163526,-0.013161769477793761,Normal,Non-ul
103,-0.2182124347861944,0.12220621517386959,0.0488739043389054,-0.007786617527665993,0.010563415404989883,Normal,Non-ul
104,-0.21892408253604484,0.12014962780935397,0.050089275630255246,-0.0035059804559654994,-0.01305916187584002,Normal,Non-ul
105,-0.2175979978682468,0.12091971152076023,0.05315720214836347,-0.002988254446257216,-0.011411186241757187,Normal,Non-ul
106,-0.21819732583787804,0.12192085283147165,0.047913289482048205,-0.007224346207712867,0.0010988064315873777,Normal,Non-ul
107,-0.21813485312655,0.1224461717650608,0.04650591082384854,0.01748402860299719,-0.008530690860002582,Normal,Non-ul
108,-0.21798080490540936,0.12386098979614116,0.04130058168460006,-0.007225127674652439,-0.005258351106496741,Normal,Non-ul
109,-0.21797594157350808,0.1251921700983736,0.04189474697692307,0.012563928779255605,0.008831503207044697,Normal,Non-ul
110,-0.21821613545990726,0.12202287576385107,0.04258159717210973,0.0008628337595817539,0.006542178916015626,Normal,Non-ul
111,-0.21817163356538155,0.12686297948045308,0.033535420174907904,-0.008610561095927215,-0.008038485373699477,Normal,Non-ul
112,-0.21873146268621235,0.12298717107491781,0.0458239638136021,0.0024652949768005287,-0.0013513285527654015,Normal,Non-ul
113,-0.21852925626188416,0.12168344135996098,0.04202947164762615,-0.007575913918064045,-6.0725523670386174e-05,Normal,Non-ul
114,-0.21721828419147327,0.12190829628637954,0.04566041105435993,0.02059330500342542,-0.008814965954919988,Normal,Non-ul
115,-0.2177999935061145,0.12542112557286084,0.03569334176273541,-0.002554937275347025,-0.0013776200960637817,Normal,Non-ul
116,-0.21712043179108012,0.12344071654156513,0.04511332543492275,0.006691669775128203,0.0043042950231951755,Normal,Non-ul
117,-0.2172349272869318,0.12720696441152574,0.03658274679949592,-0.013807042127840688,0.004483040431421532,Normal,Non-ul
118,-0.2194972085301277,0.12491890027923523,0.047279024106940765,0.0029458184320581547,-0.015916580783981442,Normal,Non-ul
119,-0.21745703304317632,0.11978528454255723,0.04273410913180544,-0.006700115722932675,0.004293827895371487,Normal,Non-ul
120,0.7379346760255587,0.14062568236989445,-0.03357400512491515,-0.00037663533723920965,-0.0011006881168537889,Normal,Ul
121,-0.21640704291368545,0.12671111073113225,0.04306110542721513,-0.005825465347872204,0.007965376419778437,Normal,Non-ul
122,0.7380819697824268,0.14891899911448592,-0.022898864786030256,1.3072890403117163e-05,0.0001477383931987076,Normal,Ul
123,-0.2167377699380357,0.1191470844038075,0.04449709705817252,-0.009765803523749273,-0.013709102769249758,Normal,Non-ul
124,0.7367136046775808,0.15381331048348076,-0.01515552112974615,0.00017024470211943283,-5.082272969979387e-05,Normal,Ul
125,0.7384426519095706,0.14640726967610945,-0.02377486487064861,-0.00011200348435368255,-0.00010494410395558708,Normal,Ul
126,-0.2179254174264073,0.12089604457192024,0.05210062735282786,0.02083944462803821,-0.002556888335927166,Normal,Non-ul
127,-0.21916469837872984,0.1237286790725495,0.04173403526427541,-0.005064320799551255,0.002403061107696315,Normal,Non-ul
128,0.7378409208905967,0.14460389598057993,-0.027073962970056445,-0.00011574128216909014,-0.00021549619371635727,Normal,Ul
129,-0.21839399499716206,0.12023442266372984,0.04378516012930075,-0.007867322304182191,-0.002551107611445481,Normal,Non-ul
130,0.738526032898427,0.15145333230490007,-0.01700018477130199,-2.8075528826532784e-05,0.0003877279469390202,Normal,Ul
131,-0.21712993665852245,0.12599813495639772,0.050590595262532165,0.01417936901180569,-0.0008313521552123745,Normal,Non-ul
132,0.7380168480594039,0.14420994296451609,-0.02797709336089084,-0.00018673815320028895,-0.0003375627606215238,Normal,Ul
